,coin_id,timestamp,price
819,tether,1745452800000,1.0003852686057302
820,tether,1745539200000,1.0003890021201753
821,tether,1745625600000,1.0006110387102658
822,tether,1745712000000,1.0003249262539928
823,tether,1745798400000,1.00033375492636
824,tether,1745884800000,1.0002202294721647
825,tether,1745971200000,1.0002713897319473
826,tether,1746057600000,1.000085396458574
827,tether,1746144000000,1.0002902932609476
828,tether,1746230400000,1.0003720380689882
829,tether,1746316800000,1.0002291163925612
830,tether,1746403200000,1.0000388198237913
831,tether,1746489600000,0.9999183177679312
832,tether,1746576000000,0.9999414709946485
833,tether,1746662400000,1.0001813000419701
834,tether,1746748800000,0.9999326461630238
835,tether,1746835200000,1.0000674187168492
836,tether,1746921600000,1.000084338434013
837,tether,1747008000000,1.0001889600333305
838,tether,1747094400000,1.0000362715451414
839,tether,1747180800000,1.0001320179941608
840,tether,1747267200000,1.0001635958929476
841,tether,1747353600000,1.000133593656696
842,tether,1747440000000,1.0002154837976236
843,tether,1747526400000,1.0003034339013903
844,tether,1747612800000,1.0003100276018133
845,tether,1747699200000,1.0002580445896923
846,tether,1747785600000,1.0002557843757724
847,tether,1747872000000,1.0003630194083748
848,tether,1747958400000,1.0001861220516468
849,tether,1748044800000,1.000092076028757
850,tether,1748131200000,1.0002022766014327
851,tether,1748217600000,1.0003417873168594
852,tether,1748304000000,1.0002640914987955
853,tether,1748390400000,1.0004200223221857
854,tether,1748476800000,1.0001814586820421
855,tether,1748563200000,0.9999495541528401
856,tether,1748649600000,1.000247715130016
857,tether,1748736000000,1.0003264594318246
858,tether,1748822400000,1.0003716820883177
859,tether,1748908800000,1.0003849075983908
860,tether,1748995200000,1.0005530007046008
861,tether,1749081600000,1.0004200584852525
862,tether,1749168000000,1.000360290202957
863,tether,1749254400000,1.0006511503587576
864,tether,1749340800000,1.000430700769271
865,tether,1749427200000,1.0003473899852149
866,tether,1749513600000,1.000286795454842
867,tether,1749600000000,1.00006453655806
868,tether,1749686400000,1.0001404992361649
869,tether,1749772800000,1.0002698057743862
870,tether,1749859200000,1.00031779192818
871,tether,1749945600000,1.0003010126168363
872,tether,1750032000000,1.0000315872512937
873,tether,1750118400000,1.000366762933256
874,tether,1750204800000,1.0000213122909019
875,tether,1750291200000,1.0001544327405687
876,tether,1750377600000,1.0000575884313008
877,tether,1750464000000,1.000016779381578
878,tether,1750550400000,1.0001771868169653
879,tether,1750636800000,1.0001760035164122
880,tether,1750723200000,1.0005680858193842
881,tether,1750809600000,1.0004180868065167
882,tether,1750896000000,1.0004815192680219
883,tether,1750982400000,1.000347010938295
884,tether,1751068800000,1.0003368979263507
885,tether,1751155200000,1.0002750130398774
886,tether,1751241600000,1.000122333337896
887,tether,1751328000000,1.000208290221961
888,tether,1751414400000,1.0000827770589626
889,tether,1751500800000,1.0003296838512101
890,tether,1751587200000,1.0002529231468722
891,tether,1751673600000,1.0002100728429393
892,tether,1751760000000,1.000160308294955
893,tether,1751846400000,1.000049609924067
894,tether,1751932800000,1.0000093156866026
895,tether,1752019200000,1.0001143731514475
896,tether,1752105600000,1.0002437201767664
897,tether,1752192000000,1.000020355197814
898,tether,1752278400000,1.0002379276948352
899,tether,1752364800000,1.0002185609712217
900,tether,1752451200000,1.0002981074921349
901,tether,1752537600000,1.0001190394259274
902,tether,1752624000000,1.0000324475220275
903,tether,1752710400000,1.000413034018476
904,tether,1752796800000,1.0005948487774843
905,tether,1752883200000,1.0005121935682277
906,tether,1752969600000,1.000442922095366
907,tether,1753056000000,1.0003982951451216
908,tether,1753142400000,1.0003253410311788
909,tether,1753228800000,1.0003683807421098
910,tether,1753315200000,1.0003665884315096
911,tether,1753401600000,1.000405404581935
912,tether,1753488000000,1.00001857339078
913,tether,1753574400000,1.0002304819882168
914,tether,1753660800000,1.0002490520064742
915,tether,1753747200000,0.9999392300020177
916,tether,1753833600000,0.9997850775942497
917,tether,1753920000000,0.9999018266880995
918,tether,1754006400000,0.9998539683378429
919,tether,1754092800000,0.9995568348474042
920,tether,1754179200000,0.9997523208388738
921,tether,1754265600000,1.0000266512366076
