,country,code,year,gdp,continent,avg_schooling_years,invalid_gdp_flag,invalid_schooling_flag,log_gdp,log_gdp_zscore,gdp_outlier_flag
5221,Kuwait,KWT,2010,62956.215,Asia,6.39,False,False,11.05019476374921,1.3371682768241204,False
5222,Kuwait,KWT,2011,64844.5,Asia,6.41,False,False,11.07974737504538,1.3616622479666904,False
5223,Kuwait,KWT,2012,64908.26,Asia,6.43,False,False,11.080730167320967,1.3624768117084896,False
5224,Kuwait,KWT,2013,62458.81,Asia,6.45,False,False,11.04226257846217,1.3305938758153175,False
5225,Kuwait,KWT,2014,60065.656,Asia,6.47,False,False,11.003193509597542,1.298212417684703,False
5226,Kuwait,KWT,2015,57763.516,Asia,6.49,False,False,10.964112644290225,1.265821182356265,False
5227,Kuwait,KWT,2016,56936.62,Asia,6.516,False,False,10.949693998339518,1.2538706344235575,False
5228,Kuwait,KWT,2017,52285.586,Asia,6.542,False,False,10.864476009773268,1.1832397540640922,False
5229,Kuwait,KWT,2018,51623.81,Asia,6.5680000000000005,False,False,10.8517382791502,1.1726823923752565,False
5230,Kuwait,KWT,2019,51380.645,Asia,6.594,False,False,10.84701682410785,1.1687691279127939,False
5231,Kuwait,KWT,2020,49372.82,Asia,6.62,False,False,10.807155349329966,1.135730903198069,False
5232,Kuwait,KWT,2021,50651.957,Asia,6.62,False,False,10.832733146640185,1.1569304453613098,False
5233,Kuwait,KWT,2022,51379.883,Asia,6.62,False,False,10.84700199351064,1.1687568359289666,False
5234,Kuwait,KWT,2023,47777.402,Asia,6.62,False,False,10.774308045186316,1.1085062051251093,False
5235,Kuwait,KWT,2024,46137.47,Asia,6.62,False,False,10.739380697107753,1.0795575126610464,False
5236,Kyrgyzstan,KGZ,1990,6095.681,Asia,11.05,False,False,8.715335766600926,-0.5980234503966653,False
5237,Kyrgyzstan,KGZ,1991,5520.4297,Asia,11.05,False,False,8.616210980444336,-0.6801806454851275,False
5238,Kyrgyzstan,KGZ,1992,4701.991,Asia,11.05,False,False,8.455741315019068,-0.8131820684319297,False
5239,Kyrgyzstan,KGZ,1993,3973.8833,Asia,11.05,False,False,8.287499056802368,-0.9526256179856954,False
5240,Kyrgyzstan,KGZ,1994,3176.9238,Asia,11.05,False,False,8.063668649090467,-1.1381420683724497,False
5241,Kyrgyzstan,KGZ,1995,2974.7117,Asia,11.05,False,False,7.997902405720864,-1.1926508375335372,False
5242,Kyrgyzstan,KGZ,1996,3138.6663,Asia,11.05,False,False,8.051553243449566,-1.1481836309665205,False
5243,Kyrgyzstan,KGZ,1997,3399.9343,Asia,11.05,False,False,8.131511386888139,-1.0819122467436422,False
5244,Kyrgyzstan,KGZ,1998,3419.2234,Asia,11.05,False,False,8.137168728247595,-1.0772232954149947,False
5245,Kyrgyzstan,KGZ,1999,3491.9377,Asia,11.05,False,False,8.158212076021421,-1.059782022698023,False
5246,Kyrgyzstan,KGZ,2000,3638.4631,Asia,11.05,False,False,8.199316646193871,-1.025713488261534,False
5247,Kyrgyzstan,KGZ,2001,3795.8906,Asia,11.05,False,False,8.241674339504193,-0.9906063328494059,False
5248,Kyrgyzstan,KGZ,2002,3760.5325,Asia,11.05,False,False,8.232315848696869,-0.9983628928865326,False
5249,Kyrgyzstan,KGZ,2003,3982.9272,Asia,11.05,False,False,8.289772305334465,-0.9507414906107218,False
5250,Kyrgyzstan,KGZ,2004,4211.5225,Asia,11.05,False,False,8.34557950025569,-0.9044870392443403,False
5251,Kyrgyzstan,KGZ,2005,4156.9585,Asia,11.05,False,False,8.332538956041873,-0.9152953806953051,False
5252,Kyrgyzstan,KGZ,2006,4240.1704,Asia,11.05,False,False,8.352358736097706,-0.8988682326550039,False
5253,Kyrgyzstan,KGZ,2007,4558.713,Asia,11.05,False,False,8.424795625830013,-0.8388306586829675,False
5254,Kyrgyzstan,KGZ,2008,4894.943,Asia,11.05,False,False,8.495957910361573,-0.7798495105777481,False
5255,Kyrgyzstan,KGZ,2009,4969.9614,Asia,11.05,False,False,8.511167352460916,-0.7672435302756229,False
5256,Kyrgyzstan,KGZ,2010,4876.4795,Asia,11.05,False,False,8.492178824568516,-0.7829817149515946,False
5257,Kyrgyzstan,KGZ,2011,5092.8516,Asia,11.05,False,False,8.535593188427491,-0.746998763567783,False
5258,Kyrgyzstan,KGZ,2012,4993.3945,Asia,11.05,False,False,8.515871217994295,-0.7633448444546492,False
5259,Kyrgyzstan,KGZ,2013,5418.5405,Asia,11.05,False,False,8.597581777728399,-0.6956210121302363,False
5260,Kyrgyzstan,KGZ,2014,5513.7544,Asia,11.05,False,False,8.61500104942382,-0.681183467713053,False
5261,Kyrgyzstan,KGZ,2015,5600.2144,Asia,11.05,False,False,8.630560161704647,-0.6682876716904527,False
5262,Kyrgyzstan,KGZ,2016,5715.0103,Asia,11.076,False,False,8.650851378502002,-0.6514697846448343,False
5263,Kyrgyzstan,KGZ,2017,5861.222,Asia,11.102,False,False,8.676113393254402,-0.6305319712601792,False
5264,Kyrgyzstan,KGZ,2018,5951.8286,Asia,11.128,False,False,8.691453779055275,-0.6178174614201926,False
5265,Kyrgyzstan,KGZ,2019,6087.602,Asia,11.154,False,False,8.714009522897289,-0.5991226755947147,False
5266,Kyrgyzstan,KGZ,2020,5537.7954,Asia,11.18,False,False,8.619351758303038,-0.6775774872915827,False
5267,Kyrgyzstan,KGZ,2021,5736.479,Asia,11.18,False,False,8.654600886463736,-0.6483620951451435,False
5268,Kyrgyzstan,KGZ,2022,6139.778,Asia,11.18,False,False,8.72254386413574,-0.5920491921072311,False
5269,Kyrgyzstan,KGZ,2023,6575.7754,Asia,11.18,False,False,8.79114778165152,-0.5351884849751835,False
5270,Kyrgyzstan,KGZ,2024,7048.9897,Asia,11.18,False,False,8.860639580572638,-0.4775918786935685,False
5272,Laos,LAO,1990,2005.5005,Asia,5.47,False,False,7.603648934524462,-1.5194183454726475,False
5273,Laos,LAO,1991,2033.5826,Asia,5.47,False,False,7.6175543441436675,-1.5078931811301457,False
5274,Laos,LAO,1992,2088.02,Asia,5.47,False,False,7.6439715275007165,-1.4859979340289398,False
5275,Laos,LAO,1993,2152.2766,Asia,5.47,False,False,7.67428144462071,-1.4608762881672417,False
5276,Laos,LAO,1994,2267.7822,Asia,5.47,False,False,7.7265576284902675,-1.417548430391419,False
5277,Laos,LAO,1995,2368.0547,Asia,5.47,False,False,7.769824095399265,-1.3816880598377248,False
5278,Laos,LAO,1996,2473.773,Asia,5.47,False,False,7.813499794498616,-1.3454885070249512,False
5279,Laos,LAO,1997,2589.2075,Asia,5.47,False,False,7.859107123314773,-1.3076879693764416,False
5280,Laos,LAO,1998,2642.5662,Asia,5.47,False,False,7.879505769464655,-1.2907810420956216,False
5281,Laos,LAO,1999,2786.5205,Asia,5.47,False,False,7.932548963881866,-1.2468174660737197,False
5282,Laos,LAO,2000,2899.0195,Asia,5.47,False,False,7.972127855356432,-1.2140134537339173,False
5283,Laos,LAO,2001,3015.6326,Asia,5.47,False,False,8.01156490473143,-1.181327003807089,False
5284,Laos,LAO,2002,3143.2234,Asia,5.47,False,False,8.053004112858941,-1.1469811127494765,False
5285,Laos,LAO,2003,3282.9854,Asia,5.47,False,False,8.096508470339709,-1.1109235723165587,False
5286,Laos,LAO,2004,3441.17,Asia,5.47,False,False,8.143566808820083,-1.071920400204152,False
5287,Laos,LAO,2005,3630.5588,Asia,5.47,False,False,8.197141854805382,-1.0275160118008893,False
5288,Laos,LAO,2006,3881.5374,Asia,5.47,False,False,8.263986591249527,-0.9721133595923599,False
5289,Laos,LAO,2007,4112.253,Asia,5.47,False,False,8.321726332479631,-0.9242571636949461,False
5290,Laos,LAO,2008,4367.163,Asia,5.47,False,False,8.381868878183994,-0.8744094610956749,False
5291,Laos,LAO,2009,4625.072,Asia,5.47,False,False,8.43924721739292,-0.8268528045719193,False
5292,Laos,LAO,2010,4946.1055,Asia,5.47,False,False,8.506355778221847,-0.7712314878669494,False
5293,Laos,LAO,2011,5266.879,Asia,5.47,False,False,8.569193245989958,-0.7191501639271006,False
5294,Laos,LAO,2012,5608.9697,Asia,5.47,False,False,8.632122327461298,-0.6669929081726083,False
5295,Laos,LAO,2013,5974.4736,Asia,5.47,False,False,8.695251272500231,-0.6146700003067674,False
5296,Laos,LAO,2014,6341.2124,Asia,5.47,False,False,8.754825259433003,-0.5652935339716836,False
5297,Laos,LAO,2015,6703.741,Asia,5.47,False,False,8.810421007764068,-0.5192143350263381,False
5298,Laos,LAO,2016,7063.2554,Asia,5.585999999999999,False,False,8.862661329026995,-0.4759162011095379,False
5299,Laos,LAO,2017,7432.4595,Asia,5.702,False,False,8.913612105816034,-0.43368687511681353,False
5300,Laos,LAO,2018,7775.086,Asia,5.818,False,False,8.958679798079508,-0.396333602246919,False
5301,Laos,LAO,2019,8075.275,Asia,5.934,False,False,8.996562203238529,-0.3649356817898375,False
5302,Laos,LAO,2020,7995.595,Asia,6.05,False,False,8.986646044012357,-0.3731544518841902,False
5303,Laos,LAO,2021,8080.4355,Asia,6.05,False,False,8.99720104857752,-0.3644061901946287,False
5304,Laos,LAO,2022,8183.0327,Asia,6.05,False,False,9.00981810660885,-0.35394884508131846,False
5305,Laos,LAO,2023,8372.156,Asia,6.05,False,False,9.032666716932662,-0.33501132391574295,False
5306,Laos,LAO,2024,8600.324,Asia,6.05,False,False,9.059555155950541,-0.3127254878935961,False
5443,Latvia,LVA,1990,17508.787,Europe,11.79,False,False,9.770458148180124,0.276489360240473,False
5444,Latvia,LVA,1991,15376.091,Europe,11.79,False,False,9.640569049506816,0.1688339045937924,False
5445,Latvia,LVA,1992,10582.207,Europe,11.79,False,False,9.266929284792315,-0.14084842848043094,False
5446,Latvia,LVA,1993,10255.142,Europe,11.79,False,False,9.235534517314562,-0.16686922647087568,False
5447,Latvia,LVA,1994,10656.608,Europe,11.79,False,False,9.273935448209535,-0.135041538427918,False
5448,Latvia,LVA,1995,10707.515,Europe,11.79,False,False,9.278701110375774,-0.13109163395398662,False
5449,Latvia,LVA,1996,11077.862,Europe,11.79,False,False,9.312703981393234,-0.10290917206865974,False
5450,Latvia,LVA,1997,12215.016,Europe,11.79,False,False,9.410421293555903,-0.02191852795078825,False
5451,Latvia,LVA,1998,13138.401,Europe,11.79,False,False,9.483294595136117,0.038480755485829625,False
5452,Latvia,LVA,1999,13619.099,Europe,11.79,False,False,9.519228424798722,0.06826364600528581,False
5453,Latvia,LVA,2000,14554.213,Europe,11.79,False,False,9.585635783951787,0.12330378856487882,False
5454,Latvia,LVA,2001,15695.906,Europe,11.79,False,False,9.66115519300026,0.18589623453857734,False
5455,Latvia,LVA,2002,17096.559,Europe,11.79,False,False,9.746632494171491,0.25674203991430156,False
5456,Latvia,LVA,2003,18717.668,Europe,11.79,False,False,9.837223169622193,0.3318259425866514,False
5457,Latvia,LVA,2004,20574.12,Europe,11.79,False,False,9.931789254278224,0.4102047675715965,False
5458,Latvia,LVA,2005,23213.354,Europe,11.79,False,False,10.052482995506555,0.5102388723452304,False
5459,Latvia,LVA,2006,26431.814,Europe,11.79,False,False,10.182323639371006,0.6178541673889116,False
5460,Latvia,LVA,2007,29423.736,Europe,11.79,False,False,10.289556974536314,0.7067319383154008,False
5461,Latvia,LVA,2008,28726.973,Europe,11.79,False,False,10.265591786171946,0.6868689682942318,False
5462,Latvia,LVA,2009,24520.68,Europe,11.79,False,False,10.107272122128906,0.5556495222862865,False
5463,Latvia,LVA,2010,24119.73,Europe,11.79,False,False,10.090785456748618,0.5419849461845354,False
5464,Latvia,LVA,2011,25308.732,Europe,11.79,False,False,10.138904753508996,0.5818674680516369,False
5465,Latvia,LVA,2012,27496.545,Europe,11.79,False,False,10.221815639398118,0.6505861618422006,False
5466,Latvia,LVA,2013,28375.184,Europe,11.79,False,False,10.253270239344177,0.6766565505350504,False
5467,Latvia,LVA,2014,29243.742,Europe,11.79,False,False,10.283420881051763,0.7016461848016938,False
5468,Latvia,LVA,2015,30599.613,Europe,11.79,False,False,10.328742640801673,0.7392100353974841,False
5469,Latvia,LVA,2016,31668.516,Europe,11.824,False,False,10.363078280209354,0.7676683043600789,False
5470,Latvia,LVA,2017,33036.39,Europe,11.858,False,False,10.405364960164231,0.8027166020603936,False
5471,Latvia,LVA,2018,34729.707,Europe,11.892,False,False,10.455350709192311,0.8441460880020372,False
5472,Latvia,LVA,2019,35208.195,Europe,11.926,False,False,10.469034146989564,0.8554872763382605,False
5473,Latvia,LVA,2020,34225.9,Europe,11.96,False,False,10.440737946377737,0.8320346509751584,False
5474,Latvia,LVA,2021,36912.01,Europe,11.96,False,False,10.516292251328107,0.8946560195779089,False
5475,Latvia,LVA,2022,37718.71,Europe,11.96,False,False,10.53791153679885,0.9125746444038645,False
5476,Latvia,LVA,2023,37277.723,Europe,11.96,False,False,10.52615118860799,0.9028273626382484,False
5477,Latvia,LVA,2024,37611.67,Europe,11.96,False,False,10.53506965356288,0.9102192178300571,False
5537,Lesotho,LSO,1990,1422.1505,Africa,5.25,False,False,7.25992544161237,-1.804305296139617,False
5538,Lesotho,LSO,1991,1494.2404,Africa,5.36,False,False,7.309373263055986,-1.7633216585393807,False
5539,Lesotho,LSO,1992,1571.827,Africa,5.47,False,False,7.359993916042523,-1.7213659477209944,False
5540,Lesotho,LSO,1993,1602.5963,Africa,5.58,False,False,7.379380280593021,-1.7052980256987946,False
5541,Lesotho,LSO,1994,1675.5978,Africa,5.6899999999999995,False,False,7.423925276109497,-1.6683779774569711,False
5542,Lesotho,LSO,1995,1709.6943,Africa,5.8,False,False,7.444069861585275,-1.6516816222558084,False
5543,Lesotho,LSO,1996,1786.1823,Africa,5.914,False,False,7.487835827896019,-1.6154072536357678,False
5544,Lesotho,LSO,1997,1837.6965,Africa,6.028,False,False,7.516268164144959,-1.59184179552386,False
5545,Lesotho,LSO,1998,1856.6908,Africa,6.142,False,False,7.526551042373412,-1.5833190792039347,False
5546,Lesotho,LSO,1999,1860.7006,Africa,6.256,False,False,7.528708362452833,-1.5815310363389212,False
5547,Lesotho,LSO,2000,1932.158,Africa,6.37,False,False,7.56639279196692,-1.5502972032338962,False
5548,Lesotho,LSO,2001,2004.0334,Africa,6.538,False,False,7.602917128732535,-1.520024885103606,False
5549,Lesotho,LSO,2002,2024.7872,Africa,6.706,False,False,7.613219887598921,-1.5114856911950514,False
5550,Lesotho,LSO,2003,2127.373,Africa,6.8740000000000006,False,False,7.662643164188657,-1.470522397006658,False
5551,Lesotho,LSO,2004,2178.6648,Africa,7.042,False,False,7.686467491078217,-1.450776176631214,False
5552,Lesotho,LSO,2005,2275.016,Africa,7.21,False,False,7.729742364327352,-1.4149088386846662,False
5553,Lesotho,LSO,2006,2381.0203,Africa,6.984,False,False,7.775284372280002,-1.3771624406629301,False
5554,Lesotho,LSO,2007,2470.3147,Africa,6.758,False,False,7.81210083041308,-1.3466480047626375,False
5555,Lesotho,LSO,2008,2589.1663,Africa,6.532,False,False,7.859091210983376,-1.3077011579296343,False
5556,Lesotho,LSO,2009,2538.1934,Africa,6.306,False,False,7.839207847104777,-1.3241810058922658,False
5557,Lesotho,LSO,2010,2651.378,Africa,6.08,False,False,7.882834783827119,-1.2880218686029576,False
5558,Lesotho,LSO,2011,2749.3196,Africa,6.152,False,False,7.9191087418658705,-1.2579570708589043,False
5559,Lesotho,LSO,2012,2894.227,Africa,6.224,False,False,7.970473342263211,-1.2153847571207563,False
5560,Lesotho,LSO,2013,2914.3752,Africa,6.296,False,False,7.977410736187932,-1.209634865008218,False
5561,Lesotho,LSO,2014,2930.6172,Africa,6.368,False,False,7.982968328292005,-1.205028588450959,False
5562,Lesotho,LSO,2015,2986.9587,Africa,6.44,False,False,8.002010991538667,-1.1892455349885442,False
5563,Lesotho,LSO,2016,3057.261,Africa,6.5280000000000005,False,False,8.025274696067749,-1.1699639729738043,False
5564,Lesotho,LSO,2017,2924.681,Africa,6.6160000000000005,False,False,7.980940693889441,-1.2067091444616052,False
5565,Lesotho,LSO,2018,2846.4182,Africa,6.704,False,False,7.953816710932725,-1.2291902054127055,False
5566,Lesotho,LSO,2019,2773.2864,Africa,6.792,False,False,7.927788321927024,-1.2507632096661685,False
5567,Lesotho,LSO,2020,2517.1104,Africa,6.88,False,False,7.830866855913585,-1.331094235843081,False
5568,Lesotho,LSO,2021,2544.7825,Africa,6.88,False,False,7.8418004636429774,-1.3220321780261248,False
5569,Lesotho,LSO,2022,2577.5454,Africa,6.88,False,False,7.854592829703013,-1.3114295330693215,False
5570,Lesotho,LSO,2023,2595.8296,Africa,6.88,False,False,7.861661436224318,-1.3055708885517234,False
5571,Lesotho,LSO,2024,2640.2854,Africa,6.88,False,False,7.878642296357929,-1.2914967110138968,False
5597,Liberia,LBR,1990,1866.4055,Africa,3.08,False,False,7.531769667552428,-1.5789937472304694,False
5598,Liberia,LBR,1991,1819.4978,Africa,3.098,False,False,7.506315807928098,-1.6000905666234202,False
5599,Liberia,LBR,1992,1115.0377,Africa,3.116,False,False,7.01664349498181,-2.0059436867561993,False
5600,Liberia,LBR,1993,718.6832,Africa,3.134,False,False,6.577420648662017,-2.3699829797681407,False
5601,Liberia,LBR,1994,563.6404,Africa,3.152,False,False,6.334416459499493,-2.571391157787314,False
5602,Liberia,LBR,1995,534.8097,Africa,3.17,False,False,6.2819109826848445,-2.6149090595062576,False
5603,Liberia,LBR,1996,582.678,Africa,3.256,False,False,6.367634718159122,-2.5438590029851147,False
5604,Liberia,LBR,1997,1111.9376,Africa,3.342,False,False,7.013859358128102,-2.00825125162985,False
5605,Liberia,LBR,1998,1308.4056,Africa,3.428,False,False,7.1765645756917555,-1.8733969450574162,False
5606,Liberia,LBR,1999,1507.3147,Africa,3.5140000000000002,False,False,7.318085002306578,-1.7561011429758964,False
5607,Liberia,LBR,2000,1868.1798,Africa,3.6,False,False,7.532719866833456,-1.5782061974083594,False
5608,Liberia,LBR,2001,1867.1191,Africa,3.672,False,False,7.5321519336870555,-1.5786769151381541,False
5609,Liberia,LBR,2002,1887.646,Africa,3.744,False,False,7.543085829125124,-1.5696146188607816,False
5610,Liberia,LBR,2003,1308.1509,Africa,3.816,False,False,7.176369892335364,-1.8735583036752927,False
5611,Liberia,LBR,2004,1326.5356,Africa,3.888,False,False,7.190326010760079,-1.861991110558874,False
5612,Liberia,LBR,2005,1335.6173,Africa,3.96,False,False,7.1971488609655445,-1.856336155253303,False
5613,Liberia,LBR,2006,1364.6035,Africa,4.038,False,False,7.218619189232204,-1.8385409900235825,False
5614,Liberia,LBR,2007,1422.1002,Africa,4.116,False,False,7.259890072015727,-1.8043346113791676,False
5615,Liberia,LBR,2008,1463.124,Africa,4.194,False,False,7.2883291547763385,-1.7807635615833124,False
5616,Liberia,LBR,2009,1492.9982,Africa,4.271999999999999,False,False,7.308541591912208,-1.7640109691654926,False
5617,Liberia,LBR,2010,1538.8508,Africa,4.35,False,False,7.3387911830704295,-1.73893932302639,False
5618,Liberia,LBR,2011,1601.0337,Africa,4.492,False,False,7.37840476211934,-1.7061065607248176,False
5619,Liberia,LBR,2012,1668.9729,Africa,4.6339999999999995,False,False,7.419963686262184,-1.6716614459270263,False
5620,Liberia,LBR,2013,1774.5206,Africa,4.776,False,False,7.481285580923085,-1.6208362683080697,False
5621,Liberia,LBR,2014,1750.1438,Africa,4.917999999999999,False,False,7.467453234970244,-1.6323008755878619,False
5622,Liberia,LBR,2015,1714.0905,Africa,5.06,False,False,7.446637898230574,-1.6495531668427608,False
5623,Liberia,LBR,2016,1653.3105,Africa,5.207999999999999,False,False,7.410534920471627,-1.679476251693916,False
5624,Liberia,LBR,2017,1661.3029,Africa,5.356,False,False,7.415357453011809,-1.6754792115782553,False
5625,Liberia,LBR,2018,1647.9745,Africa,5.504,False,False,7.407302237048733,-1.6821555836040436,False
5626,Liberia,LBR,2019,1575.7666,Africa,5.652,False,False,7.362497163003762,-1.7192911916794105,False
5627,Liberia,LBR,2020,1497.377,Africa,5.8,False,False,7.31147018972136,-1.761583671303159,False
5628,Liberia,LBR,2021,1539.2089,Africa,5.8,False,False,7.339023862119257,-1.7387464725926216,False
5629,Liberia,LBR,2022,1578.9984,Africa,5.8,False,False,7.364546000955572,-1.717593061616909,False
5630,Liberia,LBR,2023,1616.9237,Africa,5.8,False,False,7.388280672316619,-1.6979211500700873,False
5631,Liberia,LBR,2024,1646.0586,Africa,5.8,False,False,7.406138982061378,-1.6831197195244254,False
5657,Libya,LBY,1990,18126.588,Africa,5.42,False,False,9.805135089678116,0.3052305092324225,False
5658,Libya,LBY,1991,20506.877,Africa,5.562,False,False,9.928515572285864,0.4074914549831689,False
5659,Libya,LBY,1992,19538.139,Africa,5.704,False,False,9.880123680528865,0.36738299930893464,False
5660,Libya,LBY,1993,18434.64,Africa,5.846,False,False,9.821986782405967,0.3191976294724174,False
5661,Libya,LBY,1994,18444.514,Africa,5.9879999999999995,False,False,9.822522261079687,0.3196414480930504,False
5662,Libya,LBY,1995,17723.268,Africa,6.13,False,False,9.78263363153422,0.28658071680227715,False
5663,Libya,LBY,1996,17809.152,Africa,6.312,False,False,9.787467761449971,0.290587369123766,False
5664,Libya,LBY,1997,18451.7,Africa,6.494,False,False,9.822911786145369,0.3199642965757953,False
5665,Libya,LBY,1998,17532.926,Africa,6.676,False,False,9.771835877848662,0.27763125834231084,False
5666,Libya,LBY,1999,17402.568,Africa,6.858,False,False,9.764373060519745,0.2714458816774585,False
5667,Libya,LBY,2000,17747.02,Africa,7.04,False,False,9.783972893484965,0.2876907318613575,False
5668,Libya,LBY,2001,17115.988,Africa,7.19,False,False,9.747768276438075,0.2576834057307818,False
5669,Libya,LBY,2002,16629.436,Africa,7.34,False,False,9.718929656999713,0.23378120956829423,False
5670,Libya,LBY,2003,18422.734,Africa,7.49,False,False,9.821340724419626,0.3186621598479139,False
5671,Libya,LBY,2004,18851.203,Africa,7.64,False,False,9.844332010468419,0.3377179343568381,False
5672,Libya,LBY,2005,20649.463,Africa,7.79,False,False,9.935444593208432,0.41323440733424055,False
5673,Libya,LBY,2006,21545.299,Africa,7.918,False,False,9.977912927883555,0.4484332651806964,False
5674,Libya,LBY,2007,22422.012,Africa,8.046,False,False,10.01779843390205,0.4814914076112578,False
5675,Libya,LBY,2008,21915.197,Africa,8.174,False,False,9.994935602089257,0.46254209930656154,False
5676,Libya,LBY,2009,20518.965,Africa,8.302,False,False,9.929104859416146,0.4079798714489479,False
5677,Libya,LBY,2010,21115.525,Africa,8.43,False,False,9.957763830899815,0.4317331707246599,False
5678,Libya,LBY,2011,10741.921,Africa,8.554,False,False,9.281909216128177,-0.12843267265496058,False
5679,Libya,LBY,2012,20601.002,Africa,8.678,False,False,9.933094994371448,0.41128699884525993,False
5680,Libya,LBY,2013,16557.5,Africa,8.802,False,False,9.714594450359135,0.2301880778044981,False
5681,Libya,LBY,2014,12499.083,Africa,8.926,False,False,9.433410560599416,-0.0028644268458334937,False
5682,Libya,LBY,2015,12195.349,Africa,9.05,False,False,9.408809928526708,-0.02325406910245498,False
5683,Libya,LBY,2016,11831.826,Africa,9.154,False,False,9.37854829840015,-0.048335693450930285,False
5684,Libya,LBY,2017,15428.116,Africa,9.258000000000001,False,False,9.643946838096845,0.1716335034319702,False
5685,Libya,LBY,2018,16385.164,Africa,9.362,False,False,9.70413157023754,0.22151617124442557,False
5686,Libya,LBY,2019,14337.196,Africa,9.466000000000001,False,False,9.570612558074213,0.11085214909972975,False
5687,Libya,LBY,2020,9978.664,Africa,9.57,False,False,9.208204492608953,-0.18952106017031156,False
5688,Libya,LBY,2021,12641.51,Africa,9.57,False,False,9.444741122591145,0.0065266369648447654,False
5689,Libya,LBY,2022,11450.06,Africa,9.57,False,False,9.345750249143329,-0.07551956779550507,False
5690,Libya,LBY,2023,12476.598,Africa,9.57,False,False,9.431610008608487,-0.004356771060851191,False
5691,Libya,LBY,2024,12583.834,Africa,9.57,False,False,9.440168253297006,0.0027365242263509013,False
5694,Lithuania,LTU,1990,20586.229,Europe,12.44,False,False,9.932377636089532,0.41069243368551683,False
5695,Lithuania,LTU,1991,19384.818,Europe,12.44,False,False,9.87224546135835,0.360853326817948,False
5696,Lithuania,LTU,1992,15280.389,Europe,12.44,False,False,9.634325520511643,0.16365910574089462,False
5697,Lithuania,LTU,1993,12861.695,Europe,12.44,False,False,9.462008793149767,0.020838530425748958,False
5698,Lithuania,LTU,1994,11686.438,Europe,12.44,False,False,9.366184303158189,-0.05858329355734459,False
5699,Lithuania,LTU,1995,12164.204,Europe,12.44,False,False,9.406252819455705,-0.025373467458350965,False
5700,Lithuania,LTU,1996,12873.201,Europe,12.44,False,False,9.46290298761371,0.021579662002114624,False
5701,Lithuania,LTU,1997,14045.005,Europe,12.44,False,False,9.550022095536857,0.09378623941927,False
5702,Lithuania,LTU,1998,15202.912,Europe,12.44,False,False,9.629242267432833,0.15944597367703212,False
5703,Lithuania,LTU,1999,15143.193,Europe,12.44,False,False,9.625306403038218,0.15618382712975704,False
5704,Lithuania,LTU,2000,15771.427,Europe,12.44,False,False,9.665955164132132,0.18987457517355463,False
5705,Lithuania,LTU,2001,16933.023,Europe,12.44,False,False,9.737021017958872,0.24877579900820943,False
5706,Lithuania,LTU,2002,18216.545,Europe,12.44,False,False,9.810085526048763,0.3093335593619207,False
5707,Lithuania,LTU,2003,20302.984,Europe,12.44,False,False,9.918523149301054,0.3992094755065866,False
5708,Lithuania,LTU,2004,21867.287,Europe,12.44,False,False,9.99274705476412,0.4607281744899416,False
5709,Lithuania,LTU,2005,23944.701,Europe,12.44,False,False,10.083502325749489,0.5359484982127333,False
5710,Lithuania,LTU,2006,26129.34,Europe,12.44,False,False,10.170814099871896,0.6083147623755882,False
5711,Lithuania,LTU,2007,29370.773,Europe,12.44,False,False,10.287755343219828,0.7052386995273526,False
5712,Lithuania,LTU,2008,30445.781,Europe,12.44,False,False,10.3237027085302,0.7350328087429329,False
5713,Lithuania,LTU,2009,26217.545,Europe,12.44,False,False,10.17418412211788,0.6111079242662828,False
5714,Lithuania,LTU,2010,26887.492,Europe,12.44,False,False,10.19941647603991,0.632021153985019,False
5715,Lithuania,LTU,2011,29240.748,Europe,12.44,False,False,10.283318494931866,0.7015613245285687,False
5716,Lithuania,LTU,2012,30920.33,Europe,12.44,False,False,10.339169175348157,0.7478518178017243,False
5717,Lithuania,LTU,2013,32474.64,Europe,12.44,False,False,10.38821475602701,0.7885020678178397,False
5718,Lithuania,LTU,2014,33975.086,Europe,12.44,False,False,10.433382770289136,0.8259384901636065,False
5719,Lithuania,LTU,2015,35251.297,Europe,12.44,False,False,10.470257601889761,0.8565013075086141,False
5720,Lithuania,LTU,2016,36618.15,Europe,12.452,False,False,10.50829929811022,0.8880312525310726,False
5721,Lithuania,LTU,2017,38774.49,Europe,12.464,False,False,10.565517835153598,0.9354554608731013,False
5722,Lithuania,LTU,2018,41019.79,Europe,12.475999999999999,False,False,10.621809912159343,0.9821117950939873,False
5723,Lithuania,LTU,2019,43062.324,Europe,12.488,False,False,10.670403740664934,1.0223876211857819,False
5724,Lithuania,LTU,2020,43091.797,Europe,12.5,False,False,10.671087933151785,1.0229546976739117,False
5725,Lithuania,LTU,2021,45873.527,Europe,12.5,False,False,10.733643475849542,1.0748023547993997,False
5726,Lithuania,LTU,2022,46651.215,Europe,12.5,False,False,10.750454250952401,1.0887355614499754,False
5727,Lithuania,LTU,2023,46159.707,Europe,12.5,False,False,10.739862553674834,1.079956887888185,False
5728,Lithuania,LTU,2024,47165.367,Europe,12.5,False,False,10.761415152247363,1.097820240882352,False
5908,Luxembourg,LUX,1990,81450.57,Europe,9.24,False,False,11.307751612164084,1.5506380764780938,False
5909,Luxembourg,LUX,1991,87313.72,Europe,9.306000000000001,False,False,11.377262888700553,1.608250826312763,False
